UserID,VOid,POid,Price,Duration,Reputation,SuccessRate,Availability
UserID_5981,voID_5981,poID_5981,P_79.0,D_25.0,R_60.0,S_73.0,A_67.0
UserID_5982,voID_5982,poID_5982,P_72.0,D_92.0,R_44.0,S_37.0,A_14.0
UserID_5983,voID_5983,poID_5983,P_74.0,D_93.0,R_48.0,S_37.0,A_37.0
UserID_5984,voID_5984,poID_5984,P_22.0,D_92.0,R_87.0,S_46.0,A_85.0
UserID_5985,voID_5985,poID_5985,P_97.0,D_71.0,R_61.0,S_5.0,A_74.0
UserID_5986,voID_5986,poID_5986,P_84.0,D_94.0,R_94.0,S_91.0,A_47.0
UserID_5987,voID_5987,poID_5987,P_1.0,D_60.0,R_67.0,S_75.0,A_37.0
UserID_5988,voID_5988,poID_5988,P_59.0,D_66.0,R_32.0,S_21.0,A_38.0
UserID_5989,voID_5989,poID_5989,P_30.0,D_58.0,R_18.0,S_36.0,A_7.0
UserID_5990,voID_5990,poID_5990,P_45.0,D_7.0,R_29.0,S_96.0,A_50.0
UserID_5991,voID_5991,poID_5991,P_23.0,D_35.0,R_48.0,S_45.0,A_32.0
UserID_5992,voID_5992,poID_5992,P_28.0,D_63.0,R_27.0,S_30.0,A_26.0
UserID_5993,voID_5993,poID_5993,P_71.0,D_31.0,R_17.0,S_80.0,A_24.0
UserID_5994,voID_5994,poID_5994,P_20.0,D_2.0,R_82.0,S_92.0,A_85.0
UserID_5995,voID_5995,poID_5995,P_61.0,D_47.0,R_44.0,S_69.0,A_12.0
UserID_5996,voID_5996,poID_5996,P_3.0,D_46.0,R_78.0,S_19.0,A_28.0
UserID_5997,voID_5997,poID_5997,P_15.0,D_2.0,R_33.0,S_96.0,A_26.0
UserID_5998,voID_5998,poID_5998,P_2.0,D_9.0,R_6.0,S_10.0,A_4.0
UserID_5999,voID_5999,poID_5999,P_20.0,D_48.0,R_48.0,S_51.0,A_42.0
UserID_6000,voID_6000,poID_6000,P_17.0,D_42.0,R_23.0,S_3.0,A_42.0
UserID_6001,voID_6001,poID_6001,P_73.0,D_60.0,R_37.0,S_44.0,A_80.0
UserID_6002,voID_6002,poID_6002,P_61.0,D_72.0,R_1.0,S_34.0,A_29.0
UserID_6003,voID_6003,poID_6003,P_2.0,D_16.0,R_14.0,S_54.0,A_90.0
UserID_6004,voID_6004,poID_6004,P_65.0,D_90.0,R_74.0,S_69.0,A_82.0
UserID_6005,voID_6005,poID_6005,P_6.0,D_71.0,R_23.0,S_15.0,A_50.0
UserID_6006,voID_6006,poID_6006,P_32.0,D_69.0,R_50.0,S_28.0,A_61.0
UserID_6007,voID_6007,poID_6007,P_45.0,D_43.0,R_47.0,S_87.0,A_99.0
UserID_6008,voID_6008,poID_6008,P_79.0,D_99.0,R_79.0,S_60.0,A_99.0
UserID_6009,voID_6009,poID_6009,P_49.0,D_28.0,R_1.0,S_65.0,A_79.0
UserID_6010,voID_6010,poID_6010,P_89.0,D_75.0,R_87.0,S_86.0,A_97.0
UserID_6011,voID_6011,poID_6011,P_93.0,D_27.0,R_8.0,S_66.0,A_20.0
UserID_6012,voID_6012,poID_6012,P_37.0,D_44.0,R_16.0,S_87.0,A_93.0
UserID_6013,voID_6013,poID_6013,P_66.0,D_31.0,R_24.0,S_1.0,A_34.0
UserID_6014,voID_6014,poID_6014,P_64.0,D_37.0,R_74.0,S_23.0,A_53.0
UserID_6015,voID_6015,poID_6015,P_70.0,D_64.0,R_36.0,S_56.0,A_32.0
UserID_6016,voID_6016,poID_6016,P_9.0,D_74.0,R_13.0,S_35.0,A_95.0
UserID_6017,voID_6017,poID_6017,P_32.0,D_42.0,R_50.0,S_32.0,A_29.0
UserID_6018,voID_6018,poID_6018,P_5.0,D_33.0,R_38.0,S_20.0,A_35.0
UserID_6019,voID_6019,poID_6019,P_77.0,D_38.0,R_85.0,S_84.0,A_37.0
UserID_6020,voID_6020,poID_6020,P_60.0,D_69.0,R_27.0,S_76.0,A_13.0
UserID_6021,voID_6021,poID_6021,P_30.0,D_74.0,R_4.0,S_19.0,A_22.0
UserID_6022,voID_6022,poID_6022,P_38.0,D_18.0,R_3.0,S_44.0,A_12.0
UserID_6023,voID_6023,poID_6023,P_48.0,D_74.0,R_22.0,S_74.0,A_94.0
UserID_6024,voID_6024,poID_6024,P_8.0,D_16.0,R_36.0,S_82.0,A_94.0
UserID_6025,voID_6025,poID_6025,P_33.0,D_47.0,R_27.0,S_27.0,A_38.0
UserID_6026,voID_6026,poID_6026,P_5.0,D_79.0,R_14.0,S_48.0,A_66.0
UserID_6027,voID_6027,poID_6027,P_96.0,D_45.0,R_98.0,S_79.0,A_20.0
UserID_6028,voID_6028,poID_6028,P_54.0,D_45.0,R_51.0,S_25.0,A_82.0
UserID_6029,voID_6029,poID_6029,P_18.0,D_66.0,R_79.0,S_15.0,A_11.0
UserID_6030,voID_6030,poID_6030,P_41.0,D_82.0,R_67.0,S_11.0,A_53.0
UserID_6031,voID_6031,poID_6031,P_47.0,D_97.0,R_22.0,S_18.0,A_4.0
UserID_6032,voID_6032,poID_6032,P_14.0,D_71.0,R_18.0,S_37.0,A_48.0
UserID_6033,voID_6033,poID_6033,P_77.0,D_70.0,R_36.0,S_93.0,A_41.0
UserID_6034,voID_6034,poID_6034,P_62.0,D_3.0,R_90.0,S_98.0,A_5.0
UserID_6035,voID_6035,poID_6035,P_45.0,D_56.0,R_38.0,S_60.0,A_77.0
UserID_6036,voID_6036,poID_6036,P_86.0,D_8.0,R_52.0,S_29.0,A_17.0
UserID_6037,voID_6037,poID_6037,P_80.0,D_8.0,R_74.0,S_47.0,A_9.0
UserID_6038,voID_6038,poID_6038,P_61.0,D_8.0,R_96.0,S_62.0,A_34.0
UserID_6039,voID_6039,poID_6039,P_88.0,D_20.0,R_50.0,S_80.0,A_56.0
UserID_6040,voID_6040,poID_6040,P_45.0,D_63.0,R_79.0,S_92.0,A_40.0
UserID_6041,voID_6041,poID_6041,P_34.0,D_10.0,R_5.0,S_97.0,A_70.0
UserID_6042,voID_6042,poID_6042,P_31.0,D_85.0,R_25.0,S_12.0,A_30.0
UserID_6043,voID_6043,poID_6043,P_25.0,D_38.0,R_86.0,S_47.0,A_63.0
UserID_6044,voID_6044,poID_6044,P_88.0,D_30.0,R_99.0,S_86.0,A_99.0
UserID_6045,voID_6045,poID_6045,P_6.0,D_65.0,R_43.0,S_90.0,A_8.0
UserID_6046,voID_6046,poID_6046,P_94.0,D_98.0,R_41.0,S_26.0,A_7.0
UserID_6047,voID_6047,poID_6047,P_53.0,D_52.0,R_37.0,S_43.0,A_34.0
UserID_6048,voID_6048,poID_6048,P_69.0,D_98.0,R_91.0,S_44.0,A_30.0
UserID_6049,voID_6049,poID_6049,P_2.0,D_91.0,R_42.0,S_98.0,A_79.0
UserID_6050,voID_6050,poID_6050,P_88.0,D_16.0,R_28.0,S_14.0,A_85.0
UserID_6051,voID_6051,poID_6051,P_62.0,D_67.0,R_18.0,S_9.0,A_51.0
UserID_6052,voID_6052,poID_6052,P_31.0,D_26.0,R_90.0,S_54.0,A_11.0
UserID_6053,voID_6053,poID_6053,P_20.0,D_64.0,R_90.0,S_24.0,A_72.0
UserID_6054,voID_6054,poID_6054,P_81.0,D_82.0,R_84.0,S_57.0,A_75.0
UserID_6055,voID_6055,poID_6055,P_82.0,D_58.0,R_72.0,S_2.0,A_77.0
UserID_6056,voID_6056,poID_6056,P_60.0,D_41.0,R_63.0,S_53.0,A_97.0
UserID_6057,voID_6057,poID_6057,P_41.0,D_27.0,R_78.0,S_7.0,A_53.0
UserID_6058,voID_6058,poID_6058,P_41.0,D_24.0,R_79.0,S_32.0,A_12.0
UserID_6059,voID_6059,poID_6059,P_40.0,D_52.0,R_42.0,S_82.0,A_67.0
UserID_6060,voID_6060,poID_6060,P_99.0,D_82.0,R_60.0,S_16.0,A_64.0
UserID_6061,voID_6061,poID_6061,P_46.0,D_4.0,R_36.0,S_89.0,A_82.0
UserID_6062,voID_6062,poID_6062,P_75.0,D_33.0,R_57.0,S_74.0,A_41.0
UserID_6063,voID_6063,poID_6063,P_14.0,D_50.0,R_96.0,S_17.0,A_76.0
UserID_6064,voID_6064,poID_6064,P_52.0,D_13.0,R_73.0,S_57.0,A_56.0
UserID_6065,voID_6065,poID_6065,P_60.0,D_86.0,R_48.0,S_24.0,A_28.0
UserID_6066,voID_6066,poID_6066,P_85.0,D_4.0,R_82.0,S_45.0,A_9.0
UserID_6067,voID_6067,poID_6067,P_42.0,D_8.0,R_11.0,S_41.0,A_65.0
UserID_6068,voID_6068,poID_6068,P_8.0,D_6.0,R_73.0,S_48.0,A_69.0
UserID_6069,voID_6069,poID_6069,P_16.0,D_22.0,R_95.0,S_53.0,A_22.0
UserID_6070,voID_6070,poID_6070,P_49.0,D_58.0,R_41.0,S_86.0,A_2.0
UserID_6071,voID_6071,poID_6071,P_94.0,D_58.0,R_57.0,S_50.0,A_85.0
UserID_6072,voID_6072,poID_6072,P_1.0,D_52.0,R_44.0,S_24.0,A_39.0
UserID_6073,voID_6073,poID_6073,P_13.0,D_71.0,R_88.0,S_73.0,A_65.0
UserID_6074,voID_6074,poID_6074,P_55.0,D_40.0,R_43.0,S_62.0,A_30.0
UserID_6075,voID_6075,poID_6075,P_81.0,D_18.0,R_53.0,S_85.0,A_73.0
UserID_6076,voID_6076,poID_6076,P_94.0,D_38.0,R_26.0,S_99.0,A_82.0
UserID_6077,voID_6077,poID_6077,P_92.0,D_94.0,R_78.0,S_23.0,A_52.0
UserID_6078,voID_6078,poID_6078,P_2.0,D_44.0,R_93.0,S_72.0,A_11.0
UserID_6079,voID_6079,poID_6079,P_82.0,D_44.0,R_50.0,S_23.0,A_22.0
UserID_6080,voID_6080,poID_6080,P_10.0,D_24.0,R_53.0,S_1.0,A_72.0
UserID_6081,voID_6081,poID_6081,P_16.0,D_68.0,R_51.0,S_32.0,A_63.0
UserID_6082,voID_6082,poID_6082,P_15.0,D_93.0,R_20.0,S_34.0,A_90.0
UserID_6083,voID_6083,poID_6083,P_84.0,D_65.0,R_38.0,S_31.0,A_47.0
UserID_6084,voID_6084,poID_6084,P_86.0,D_98.0,R_23.0,S_57.0,A_98.0
UserID_6085,voID_6085,poID_6085,P_95.0,D_47.0,R_94.0,S_98.0,A_9.0
UserID_6086,voID_6086,poID_6086,P_25.0,D_2.0,R_53.0,S_88.0,A_62.0
UserID_6087,voID_6087,poID_6087,P_83.0,D_88.0,R_9.0,S_30.0,A_8.0
UserID_6088,voID_6088,poID_6088,P_18.0,D_57.0,R_37.0,S_71.0,A_86.0
UserID_6089,voID_6089,poID_6089,P_15.0,D_45.0,R_27.0,S_3.0,A_71.0
UserID_6090,voID_6090,poID_6090,P_86.0,D_40.0,R_34.0,S_14.0,A_85.0
UserID_6091,voID_6091,poID_6091,P_46.0,D_60.0,R_50.0,S_28.0,A_13.0
UserID_6092,voID_6092,poID_6092,P_73.0,D_69.0,R_57.0,S_8.0,A_99.0
UserID_6093,voID_6093,poID_6093,P_88.0,D_30.0,R_80.0,S_97.0,A_42.0
UserID_6094,voID_6094,poID_6094,P_57.0,D_65.0,R_5.0,S_16.0,A_13.0
UserID_6095,voID_6095,poID_6095,P_39.0,D_76.0,R_80.0,S_51.0,A_94.0
UserID_6096,voID_6096,poID_6096,P_65.0,D_45.0,R_18.0,S_22.0,A_86.0
UserID_6097,voID_6097,poID_6097,P_89.0,D_60.0,R_49.0,S_67.0,A_36.0
UserID_6098,voID_6098,poID_6098,P_16.0,D_15.0,R_79.0,S_78.0,A_35.0
UserID_6099,voID_6099,poID_6099,P_50.0,D_29.0,R_44.0,S_39.0,A_31.0
UserID_6100,voID_6100,poID_6100,P_11.0,D_42.0,R_44.0,S_28.0,A_93.0
UserID_6101,voID_6101,poID_6101,P_8.0,D_90.0,R_82.0,S_50.0,A_28.0
UserID_6102,voID_6102,poID_6102,P_92.0,D_32.0,R_83.0,S_52.0,A_7.0
UserID_6103,voID_6103,poID_6103,P_12.0,D_40.0,R_40.0,S_35.0,A_79.0
UserID_6104,voID_6104,poID_6104,P_77.0,D_59.0,R_88.0,S_7.0,A_37.0
UserID_6105,voID_6105,poID_6105,P_85.0,D_41.0,R_66.0,S_36.0,A_66.0
UserID_6106,voID_6106,poID_6106,P_77.0,D_65.0,R_65.0,S_9.0,A_1.0
UserID_6107,voID_6107,poID_6107,P_77.0,D_70.0,R_96.0,S_30.0,A_97.0
UserID_6108,voID_6108,poID_6108,P_11.0,D_71.0,R_30.0,S_88.0,A_22.0
UserID_6109,voID_6109,poID_6109,P_13.0,D_53.0,R_7.0,S_25.0,A_38.0
UserID_6110,voID_6110,poID_6110,P_39.0,D_49.0,R_83.0,S_18.0,A_41.0
UserID_6111,voID_6111,poID_6111,P_88.0,D_27.0,R_43.0,S_67.0,A_20.0
UserID_6112,voID_6112,poID_6112,P_64.0,D_72.0,R_26.0,S_79.0,A_65.0
UserID_6113,voID_6113,poID_6113,P_40.0,D_87.0,R_66.0,S_52.0,A_43.0
UserID_6114,voID_6114,poID_6114,P_92.0,D_98.0,R_64.0,S_44.0,A_24.0
UserID_6115,voID_6115,poID_6115,P_99.0,D_47.0,R_35.0,S_32.0,A_78.0
UserID_6116,voID_6116,poID_6116,P_60.0,D_23.0,R_94.0,S_9.0,A_50.0
UserID_6117,voID_6117,poID_6117,P_30.0,D_81.0,R_80.0,S_8.0,A_60.0
UserID_6118,voID_6118,poID_6118,P_33.0,D_32.0,R_75.0,S_57.0,A_4.0
UserID_6119,voID_6119,poID_6119,P_48.0,D_82.0,R_62.0,S_15.0,A_24.0
UserID_6120,voID_6120,poID_6120,P_29.0,D_79.0,R_35.0,S_65.0,A_62.0
UserID_6121,voID_6121,poID_6121,P_17.0,D_98.0,R_24.0,S_80.0,A_72.0
UserID_6122,voID_6122,poID_6122,P_65.0,D_40.0,R_95.0,S_16.0,A_83.0
UserID_6123,voID_6123,poID_6123,P_81.0,D_43.0,R_26.0,S_28.0,A_5.0
UserID_6124,voID_6124,poID_6124,P_7.0,D_54.0,R_91.0,S_66.0,A_95.0
UserID_6125,voID_6125,poID_6125,P_40.0,D_7.0,R_93.0,S_54.0,A_1.0
UserID_6126,voID_6126,poID_6126,P_51.0,D_16.0,R_38.0,S_78.0,A_37.0
UserID_6127,voID_6127,poID_6127,P_21.0,D_16.0,R_29.0,S_8.0,A_96.0
UserID_6128,voID_6128,poID_6128,P_10.0,D_29.0,R_57.0,S_88.0,A_46.0
UserID_6129,voID_6129,poID_6129,P_67.0,D_99.0,R_51.0,S_2.0,A_49.0
UserID_6130,voID_6130,poID_6130,P_43.0,D_12.0,R_56.0,S_20.0,A_63.0
UserID_6131,voID_6131,poID_6131,P_88.0,D_62.0,R_16.0,S_98.0,A_7.0
UserID_6132,voID_6132,poID_6132,P_10.0,D_50.0,R_37.0,S_39.0,A_25.0
UserID_6133,voID_6133,poID_6133,P_57.0,D_72.0,R_49.0,S_22.0,A_27.0
UserID_6134,voID_6134,poID_6134,P_4.0,D_59.0,R_88.0,S_10.0,A_43.0
UserID_6135,voID_6135,poID_6135,P_69.0,D_74.0,R_36.0,S_83.0,A_68.0
UserID_6136,voID_6136,poID_6136,P_40.0,D_62.0,R_61.0,S_75.0,A_76.0
UserID_6137,voID_6137,poID_6137,P_50.0,D_33.0,R_41.0,S_11.0,A_85.0
UserID_6138,voID_6138,poID_6138,P_72.0,D_25.0,R_6.0,S_5.0,A_95.0
UserID_6139,voID_6139,poID_6139,P_12.0,D_20.0,R_57.0,S_14.0,A_74.0
UserID_6140,voID_6140,poID_6140,P_58.0,D_87.0,R_41.0,S_89.0,A_34.0
UserID_6141,voID_6141,poID_6141,P_12.0,D_94.0,R_62.0,S_96.0,A_3.0
UserID_6142,voID_6142,poID_6142,P_6.0,D_36.0,R_79.0,S_83.0,A_46.0
UserID_6143,voID_6143,poID_6143,P_44.0,D_40.0,R_5.0,S_22.0,A_99.0
UserID_6144,voID_6144,poID_6144,P_17.0,D_47.0,R_87.0,S_33.0,A_20.0
UserID_6145,voID_6145,poID_6145,P_91.0,D_1.0,R_99.0,S_78.0,A_39.0
UserID_6146,voID_6146,poID_6146,P_48.0,D_1.0,R_46.0,S_38.0,A_74.0
UserID_6147,voID_6147,poID_6147,P_58.0,D_9.0,R_38.0,S_32.0,A_25.0
UserID_6148,voID_6148,poID_6148,P_80.0,D_17.0,R_30.0,S_47.0,A_75.0
UserID_6149,voID_6149,poID_6149,P_42.0,D_33.0,R_14.0,S_44.0,A_8.0
UserID_6150,voID_6150,poID_6150,P_78.0,D_60.0,R_92.0,S_52.0,A_6.0
UserID_6151,voID_6151,poID_6151,P_91.0,D_30.0,R_3.0,S_22.0,A_8.0
UserID_6152,voID_6152,poID_6152,P_98.0,D_36.0,R_67.0,S_74.0,A_27.0
UserID_6153,voID_6153,poID_6153,P_23.0,D_75.0,R_64.0,S_53.0,A_54.0
UserID_6154,voID_6154,poID_6154,P_58.0,D_5.0,R_13.0,S_87.0,A_14.0
UserID_6155,voID_6155,poID_6155,P_20.0,D_24.0,R_25.0,S_18.0,A_54.0
UserID_6156,voID_6156,poID_6156,P_75.0,D_38.0,R_98.0,S_42.0,A_32.0
UserID_6157,voID_6157,poID_6157,P_65.0,D_6.0,R_99.0,S_92.0,A_11.0
UserID_6158,voID_6158,poID_6158,P_42.0,D_2.0,R_38.0,S_95.0,A_62.0
UserID_6159,voID_6159,poID_6159,P_42.0,D_31.0,R_62.0,S_37.0,A_27.0
UserID_6160,voID_6160,poID_6160,P_99.0,D_56.0,R_24.0,S_11.0,A_46.0
UserID_6161,voID_6161,poID_6161,P_94.0,D_99.0,R_65.0,S_13.0,A_66.0
UserID_6162,voID_6162,poID_6162,P_45.0,D_8.0,R_14.0,S_25.0,A_87.0
UserID_6163,voID_6163,poID_6163,P_16.0,D_69.0,R_83.0,S_7.0,A_93.0
UserID_6164,voID_6164,poID_6164,P_20.0,D_86.0,R_62.0,S_40.0,A_24.0
UserID_6165,voID_6165,poID_6165,P_27.0,D_91.0,R_6.0,S_8.0,A_26.0
UserID_6166,voID_6166,poID_6166,P_43.0,D_63.0,R_9.0,S_57.0,A_71.0
UserID_6167,voID_6167,poID_6167,P_37.0,D_53.0,R_34.0,S_56.0,A_59.0
UserID_6168,voID_6168,poID_6168,P_14.0,D_61.0,R_76.0,S_16.0,A_1.0
UserID_6169,voID_6169,poID_6169,P_10.0,D_21.0,R_35.0,S_28.0,A_54.0
UserID_6170,voID_6170,poID_6170,P_39.0,D_88.0,R_25.0,S_21.0,A_30.0
UserID_6171,voID_6171,poID_6171,P_84.0,D_84.0,R_10.0,S_22.0,A_57.0
UserID_6172,voID_6172,poID_6172,P_15.0,D_54.0,R_6.0,S_42.0,A_21.0
UserID_6173,voID_6173,poID_6173,P_52.0,D_98.0,R_96.0,S_99.0,A_12.0
UserID_6174,voID_6174,poID_6174,P_61.0,D_21.0,R_37.0,S_86.0,A_36.0
UserID_6175,voID_6175,poID_6175,P_88.0,D_30.0,R_29.0,S_74.0,A_63.0
UserID_6176,voID_6176,poID_6176,P_97.0,D_75.0,R_44.0,S_72.0,A_27.0
UserID_6177,voID_6177,poID_6177,P_44.0,D_9.0,R_36.0,S_26.0,A_99.0
UserID_6178,voID_6178,poID_6178,P_59.0,D_89.0,R_36.0,S_49.0,A_75.0
UserID_6179,voID_6179,poID_6179,P_77.0,D_56.0,R_74.0,S_32.0,A_58.0
UserID_6180,voID_6180,poID_6180,P_50.0,D_69.0,R_92.0,S_17.0,A_35.0
UserID_6181,voID_6181,poID_6181,P_16.0,D_41.0,R_56.0,S_12.0,A_8.0
UserID_6182,voID_6182,poID_6182,P_8.0,D_9.0,R_28.0,S_95.0,A_66.0
UserID_6183,voID_6183,poID_6183,P_45.0,D_76.0,R_20.0,S_98.0,A_55.0
UserID_6184,voID_6184,poID_6184,P_19.0,D_22.0,R_63.0,S_34.0,A_92.0
UserID_6185,voID_6185,poID_6185,P_79.0,D_10.0,R_82.0,S_73.0,A_23.0
UserID_6186,voID_6186,poID_6186,P_72.0,D_14.0,R_85.0,S_55.0,A_79.0
UserID_6187,voID_6187,poID_6187,P_70.0,D_15.0,R_76.0,S_65.0,A_60.0
UserID_6188,voID_6188,poID_6188,P_70.0,D_15.0,R_92.0,S_39.0,A_35.0
UserID_6189,voID_6189,poID_6189,P_38.0,D_7.0,R_43.0,S_22.0,A_12.0
UserID_6190,voID_6190,poID_6190,P_41.0,D_47.0,R_58.0,S_66.0,A_77.0
UserID_6191,voID_6191,poID_6191,P_88.0,D_26.0,R_2.0,S_64.0,A_64.0
UserID_6192,voID_6192,poID_6192,P_72.0,D_38.0,R_38.0,S_91.0,A_90.0
UserID_6193,voID_6193,poID_6193,P_92.0,D_32.0,R_6.0,S_80.0,A_25.0
UserID_6194,voID_6194,poID_6194,P_78.0,D_16.0,R_36.0,S_92.0,A_56.0
UserID_6195,voID_6195,poID_6195,P_50.0,D_62.0,R_77.0,S_70.0,A_65.0
UserID_6196,voID_6196,poID_6196,P_39.0,D_99.0,R_73.0,S_16.0,A_38.0
UserID_6197,voID_6197,poID_6197,P_63.0,D_96.0,R_72.0,S_48.0,A_39.0
UserID_6198,voID_6198,poID_6198,P_24.0,D_23.0,R_1.0,S_54.0,A_92.0
UserID_6199,voID_6199,poID_6199,P_50.0,D_84.0,R_17.0,S_88.0,A_50.0
UserID_6200,voID_6200,poID_6200,P_7.0,D_13.0,R_31.0,S_22.0,A_99.0
UserID_6201,voID_6201,poID_6201,P_97.0,D_97.0,R_48.0,S_48.0,A_87.0
UserID_6202,voID_6202,poID_6202,P_69.0,D_70.0,R_62.0,S_2.0,A_39.0
UserID_6203,voID_6203,poID_6203,P_96.0,D_67.0,R_17.0,S_66.0,A_22.0
UserID_6204,voID_6204,poID_6204,P_86.0,D_41.0,R_61.0,S_84.0,A_62.0
UserID_6205,voID_6205,poID_6205,P_6.0,D_67.0,R_39.0,S_58.0,A_71.0
UserID_6206,voID_6206,poID_6206,P_21.0,D_30.0,R_7.0,S_2.0,A_20.0
UserID_6207,voID_6207,poID_6207,P_62.0,D_54.0,R_82.0,S_41.0,A_23.0
UserID_6208,voID_6208,poID_6208,P_70.0,D_49.0,R_35.0,S_86.0,A_62.0
UserID_6209,voID_6209,poID_6209,P_49.0,D_99.0,R_4.0,S_17.0,A_85.0
UserID_6210,voID_6210,poID_6210,P_2.0,D_93.0,R_22.0,S_92.0,A_12.0
UserID_6211,voID_6211,poID_6211,P_55.0,D_27.0,R_24.0,S_12.0,A_3.0
UserID_6212,voID_6212,poID_6212,P_92.0,D_14.0,R_66.0,S_49.0,A_41.0
UserID_6213,voID_6213,poID_6213,P_86.0,D_50.0,R_26.0,S_51.0,A_39.0
UserID_6214,voID_6214,poID_6214,P_78.0,D_95.0,R_76.0,S_89.0,A_88.0
UserID_6215,voID_6215,poID_6215,P_92.0,D_61.0,R_93.0,S_99.0,A_56.0
UserID_6216,voID_6216,poID_6216,P_7.0,D_11.0,R_18.0,S_79.0,A_92.0
UserID_6217,voID_6217,poID_6217,P_79.0,D_33.0,R_68.0,S_2.0,A_17.0
UserID_6218,voID_6218,poID_6218,P_17.0,D_66.0,R_66.0,S_33.0,A_21.0
UserID_6219,voID_6219,poID_6219,P_83.0,D_1.0,R_20.0,S_78.0,A_69.0
UserID_6220,voID_6220,poID_6220,P_25.0,D_19.0,R_39.0,S_11.0,A_25.0
UserID_6221,voID_6221,poID_6221,P_21.0,D_46.0,R_21.0,S_77.0,A_58.0
UserID_6222,voID_6222,poID_6222,P_4.0,D_9.0,R_48.0,S_48.0,A_4.0
UserID_6223,voID_6223,poID_6223,P_9.0,D_72.0,R_43.0,S_62.0,A_44.0
UserID_6224,voID_6224,poID_6224,P_35.0,D_76.0,R_3.0,S_45.0,A_88.0
UserID_6225,voID_6225,poID_6225,P_58.0,D_57.0,R_76.0,S_65.0,A_73.0
UserID_6226,voID_6226,poID_6226,P_43.0,D_35.0,R_60.0,S_48.0,A_11.0
UserID_6227,voID_6227,poID_6227,P_69.0,D_9.0,R_68.0,S_21.0,A_71.0
UserID_6228,voID_6228,poID_6228,P_96.0,D_20.0,R_6.0,S_66.0,A_82.0
UserID_6229,voID_6229,poID_6229,P_80.0,D_42.0,R_50.0,S_14.0,A_82.0
UserID_6230,voID_6230,poID_6230,P_99.0,D_90.0,R_4.0,S_96.0,A_47.0
UserID_6231,voID_6231,poID_6231,P_10.0,D_86.0,R_71.0,S_13.0,A_63.0
UserID_6232,voID_6232,poID_6232,P_39.0,D_11.0,R_58.0,S_38.0,A_6.0
UserID_6233,voID_6233,poID_6233,P_7.0,D_36.0,R_36.0,S_60.0,A_99.0
UserID_6234,voID_6234,poID_6234,P_48.0,D_82.0,R_20.0,S_44.0,A_19.0
UserID_6235,voID_6235,poID_6235,P_68.0,D_1.0,R_99.0,S_83.0,A_8.0
UserID_6236,voID_6236,poID_6236,P_8.0,D_21.0,R_64.0,S_58.0,A_85.0
UserID_6237,voID_6237,poID_6237,P_98.0,D_24.0,R_53.0,S_41.0,A_83.0
UserID_6238,voID_6238,poID_6238,P_75.0,D_71.0,R_7.0,S_62.0,A_21.0
UserID_6239,voID_6239,poID_6239,P_29.0,D_66.0,R_54.0,S_78.0,A_13.0
UserID_6240,voID_6240,poID_6240,P_21.0,D_12.0,R_67.0,S_82.0,A_27.0
UserID_6241,voID_6241,poID_6241,P_28.0,D_24.0,R_90.0,S_13.0,A_83.0
UserID_6242,voID_6242,poID_6242,P_16.0,D_10.0,R_56.0,S_46.0,A_64.0
UserID_6243,voID_6243,poID_6243,P_89.0,D_20.0,R_8.0,S_33.0,A_50.0
UserID_6244,voID_6244,poID_6244,P_48.0,D_87.0,R_77.0,S_3.0,A_74.0
UserID_6245,voID_6245,poID_6245,P_15.0,D_98.0,R_46.0,S_63.0,A_9.0
UserID_6246,voID_6246,poID_6246,P_51.0,D_79.0,R_69.0,S_59.0,A_21.0
UserID_6247,voID_6247,poID_6247,P_42.0,D_87.0,R_67.0,S_96.0,A_29.0
UserID_6248,voID_6248,poID_6248,P_80.0,D_12.0,R_70.0,S_63.0,A_46.0
UserID_6249,voID_6249,poID_6249,P_33.0,D_36.0,R_9.0,S_20.0,A_65.0
UserID_6250,voID_6250,poID_6250,P_27.0,D_51.0,R_16.0,S_60.0,A_3.0
UserID_6251,voID_6251,poID_6251,P_20.0,D_66.0,R_24.0,S_63.0,A_8.0
UserID_6252,voID_6252,poID_6252,P_80.0,D_44.0,R_15.0,S_95.0,A_89.0
UserID_6253,voID_6253,poID_6253,P_56.0,D_55.0,R_52.0,S_2.0,A_76.0
UserID_6254,voID_6254,poID_6254,P_18.0,D_17.0,R_85.0,S_50.0,A_7.0
UserID_6255,voID_6255,poID_6255,P_19.0,D_24.0,R_37.0,S_89.0,A_90.0
UserID_6256,voID_6256,poID_6256,P_59.0,D_70.0,R_55.0,S_9.0,A_74.0
UserID_6257,voID_6257,poID_6257,P_69.0,D_72.0,R_37.0,S_45.0,A_14.0
UserID_6258,voID_6258,poID_6258,P_78.0,D_95.0,R_46.0,S_77.0,A_16.0
UserID_6259,voID_6259,poID_6259,P_91.0,D_94.0,R_41.0,S_91.0,A_69.0
UserID_6260,voID_6260,poID_6260,P_29.0,D_64.0,R_81.0,S_13.0,A_6.0
UserID_6261,voID_6261,poID_6261,P_96.0,D_64.0,R_96.0,S_28.0,A_74.0
UserID_6262,voID_6262,poID_6262,P_81.0,D_53.0,R_52.0,S_53.0,A_40.0
UserID_6263,voID_6263,poID_6263,P_10.0,D_12.0,R_22.0,S_82.0,A_41.0
UserID_6264,voID_6264,poID_6264,P_50.0,D_63.0,R_87.0,S_59.0,A_33.0
UserID_6265,voID_6265,poID_6265,P_51.0,D_24.0,R_84.0,S_48.0,A_15.0
