UserID,VOid,POid,Price,Duration,Reputation,SuccessRate,Availability
UserID_606,voID_606,poID_606,P_90.0,D_75.0,R_59.0,S_47.0,A_87.0
UserID_607,voID_607,poID_607,P_55.0,D_81.0,R_1.0,S_74.0,A_75.0
UserID_608,voID_608,poID_608,P_81.0,D_52.0,R_67.0,S_35.0,A_99.0
UserID_609,voID_609,poID_609,P_73.0,D_71.0,R_40.0,S_16.0,A_90.0
UserID_610,voID_610,poID_610,P_72.0,D_83.0,R_3.0,S_43.0,A_24.0
UserID_611,voID_611,poID_611,P_8.0,D_82.0,R_41.0,S_25.0,A_48.0
UserID_612,voID_612,poID_612,P_15.0,D_79.0,R_92.0,S_28.0,A_27.0
UserID_613,voID_613,poID_613,P_22.0,D_83.0,R_26.0,S_41.0,A_28.0
UserID_614,voID_614,poID_614,P_3.0,D_94.0,R_13.0,S_79.0,A_42.0
UserID_615,voID_615,poID_615,P_32.0,D_55.0,R_93.0,S_8.0,A_80.0
UserID_616,voID_616,poID_616,P_57.0,D_40.0,R_38.0,S_48.0,A_58.0
UserID_617,voID_617,poID_617,P_84.0,D_8.0,R_13.0,S_15.0,A_47.0
UserID_618,voID_618,poID_618,P_43.0,D_45.0,R_13.0,S_63.0,A_63.0
UserID_619,voID_619,poID_619,P_4.0,D_77.0,R_39.0,S_81.0,A_90.0
UserID_620,voID_620,poID_620,P_38.0,D_87.0,R_59.0,S_31.0,A_66.0
UserID_621,voID_621,poID_621,P_92.0,D_28.0,R_71.0,S_72.0,A_94.0
UserID_622,voID_622,poID_622,P_98.0,D_62.0,R_40.0,S_93.0,A_17.0
UserID_623,voID_623,poID_623,P_87.0,D_13.0,R_29.0,S_66.0,A_2.0
UserID_624,voID_624,poID_624,P_7.0,D_38.0,R_48.0,S_96.0,A_46.0
UserID_625,voID_625,poID_625,P_59.0,D_45.0,R_65.0,S_94.0,A_70.0
UserID_626,voID_626,poID_626,P_19.0,D_48.0,R_89.0,S_88.0,A_23.0
UserID_627,voID_627,poID_627,P_88.0,D_95.0,R_85.0,S_36.0,A_9.0
UserID_628,voID_628,poID_628,P_70.0,D_27.0,R_36.0,S_84.0,A_60.0
UserID_629,voID_629,poID_629,P_33.0,D_41.0,R_68.0,S_92.0,A_63.0
UserID_630,voID_630,poID_630,P_8.0,D_84.0,R_75.0,S_47.0,A_25.0
UserID_631,voID_631,poID_631,P_42.0,D_71.0,R_69.0,S_11.0,A_64.0
UserID_632,voID_632,poID_632,P_18.0,D_89.0,R_84.0,S_71.0,A_3.0
UserID_633,voID_633,poID_633,P_30.0,D_7.0,R_19.0,S_70.0,A_22.0
UserID_634,voID_634,poID_634,P_10.0,D_43.0,R_60.0,S_83.0,A_82.0
UserID_635,voID_635,poID_635,P_32.0,D_74.0,R_12.0,S_55.0,A_70.0
UserID_636,voID_636,poID_636,P_63.0,D_3.0,R_83.0,S_56.0,A_48.0
UserID_637,voID_637,poID_637,P_3.0,D_39.0,R_23.0,S_22.0,A_48.0
UserID_638,voID_638,poID_638,P_77.0,D_46.0,R_37.0,S_62.0,A_94.0
UserID_639,voID_639,poID_639,P_9.0,D_65.0,R_71.0,S_31.0,A_51.0
UserID_640,voID_640,poID_640,P_90.0,D_12.0,R_1.0,S_38.0,A_5.0
UserID_641,voID_641,poID_641,P_7.0,D_53.0,R_52.0,S_91.0,A_25.0
UserID_642,voID_642,poID_642,P_71.0,D_96.0,R_25.0,S_42.0,A_19.0
UserID_643,voID_643,poID_643,P_26.0,D_19.0,R_47.0,S_20.0,A_31.0
UserID_644,voID_644,poID_644,P_12.0,D_53.0,R_75.0,S_47.0,A_66.0
UserID_645,voID_645,poID_645,P_33.0,D_29.0,R_73.0,S_44.0,A_60.0
UserID_646,voID_646,poID_646,P_16.0,D_85.0,R_53.0,S_26.0,A_89.0
UserID_647,voID_647,poID_647,P_82.0,D_74.0,R_51.0,S_61.0,A_57.0
UserID_648,voID_648,poID_648,P_16.0,D_15.0,R_42.0,S_74.0,A_22.0
UserID_649,voID_649,poID_649,P_83.0,D_8.0,R_4.0,S_25.0,A_11.0
UserID_650,voID_650,poID_650,P_7.0,D_78.0,R_68.0,S_93.0,A_3.0
UserID_651,voID_651,poID_651,P_64.0,D_63.0,R_8.0,S_63.0,A_33.0
UserID_652,voID_652,poID_652,P_80.0,D_36.0,R_42.0,S_28.0,A_70.0
UserID_653,voID_653,poID_653,P_42.0,D_6.0,R_14.0,S_33.0,A_62.0
UserID_654,voID_654,poID_654,P_6.0,D_99.0,R_11.0,S_35.0,A_31.0
UserID_655,voID_655,poID_655,P_16.0,D_46.0,R_5.0,S_52.0,A_44.0
UserID_656,voID_656,poID_656,P_8.0,D_79.0,R_38.0,S_38.0,A_8.0
UserID_657,voID_657,poID_657,P_53.0,D_51.0,R_27.0,S_31.0,A_53.0
UserID_658,voID_658,poID_658,P_29.0,D_91.0,R_13.0,S_89.0,A_90.0
UserID_659,voID_659,poID_659,P_97.0,D_52.0,R_44.0,S_45.0,A_93.0
UserID_660,voID_660,poID_660,P_75.0,D_31.0,R_45.0,S_26.0,A_39.0
UserID_661,voID_661,poID_661,P_65.0,D_50.0,R_23.0,S_39.0,A_14.0
UserID_662,voID_662,poID_662,P_33.0,D_95.0,R_64.0,S_10.0,A_90.0
UserID_663,voID_663,poID_663,P_24.0,D_81.0,R_96.0,S_48.0,A_94.0
UserID_664,voID_664,poID_664,P_68.0,D_33.0,R_8.0,S_97.0,A_97.0
UserID_665,voID_665,poID_665,P_93.0,D_26.0,R_65.0,S_38.0,A_30.0
UserID_666,voID_666,poID_666,P_74.0,D_97.0,R_67.0,S_56.0,A_67.0
UserID_667,voID_667,poID_667,P_80.0,D_96.0,R_8.0,S_83.0,A_61.0
UserID_668,voID_668,poID_668,P_49.0,D_72.0,R_3.0,S_41.0,A_14.0
UserID_669,voID_669,poID_669,P_62.0,D_8.0,R_57.0,S_75.0,A_39.0
UserID_670,voID_670,poID_670,P_89.0,D_49.0,R_93.0,S_54.0,A_73.0
UserID_671,voID_671,poID_671,P_40.0,D_71.0,R_76.0,S_92.0,A_4.0
UserID_672,voID_672,poID_672,P_6.0,D_46.0,R_63.0,S_9.0,A_14.0
UserID_673,voID_673,poID_673,P_58.0,D_60.0,R_42.0,S_35.0,A_47.0
UserID_674,voID_674,poID_674,P_72.0,D_46.0,R_83.0,S_56.0,A_60.0
UserID_675,voID_675,poID_675,P_66.0,D_37.0,R_56.0,S_34.0,A_88.0
UserID_676,voID_676,poID_676,P_18.0,D_66.0,R_53.0,S_72.0,A_94.0
UserID_677,voID_677,poID_677,P_19.0,D_52.0,R_8.0,S_70.0,A_42.0
UserID_678,voID_678,poID_678,P_21.0,D_31.0,R_32.0,S_81.0,A_77.0
UserID_679,voID_679,poID_679,P_78.0,D_68.0,R_32.0,S_73.0,A_60.0
UserID_680,voID_680,poID_680,P_70.0,D_81.0,R_24.0,S_75.0,A_38.0
UserID_681,voID_681,poID_681,P_16.0,D_74.0,R_77.0,S_20.0,A_28.0
UserID_682,voID_682,poID_682,P_65.0,D_84.0,R_2.0,S_98.0,A_62.0
UserID_683,voID_683,poID_683,P_96.0,D_38.0,R_21.0,S_47.0,A_64.0
UserID_684,voID_684,poID_684,P_65.0,D_78.0,R_20.0,S_90.0,A_42.0
UserID_685,voID_685,poID_685,P_96.0,D_42.0,R_35.0,S_25.0,A_64.0
UserID_686,voID_686,poID_686,P_20.0,D_61.0,R_47.0,S_87.0,A_75.0
UserID_687,voID_687,poID_687,P_30.0,D_35.0,R_78.0,S_29.0,A_49.0
UserID_688,voID_688,poID_688,P_29.0,D_69.0,R_45.0,S_80.0,A_13.0
UserID_689,voID_689,poID_689,P_17.0,D_48.0,R_57.0,S_84.0,A_62.0
UserID_690,voID_690,poID_690,P_10.0,D_46.0,R_36.0,S_39.0,A_5.0
UserID_691,voID_691,poID_691,P_19.0,D_89.0,R_53.0,S_86.0,A_63.0
UserID_692,voID_692,poID_692,P_4.0,D_94.0,R_12.0,S_12.0,A_83.0
UserID_693,voID_693,poID_693,P_25.0,D_56.0,R_29.0,S_8.0,A_66.0
UserID_694,voID_694,poID_694,P_5.0,D_80.0,R_52.0,S_82.0,A_99.0
UserID_695,voID_695,poID_695,P_77.0,D_45.0,R_38.0,S_55.0,A_4.0
UserID_696,voID_696,poID_696,P_17.0,D_7.0,R_44.0,S_5.0,A_23.0
UserID_697,voID_697,poID_697,P_1.0,D_68.0,R_28.0,S_23.0,A_26.0
UserID_698,voID_698,poID_698,P_91.0,D_96.0,R_91.0,S_23.0,A_71.0
UserID_699,voID_699,poID_699,P_27.0,D_41.0,R_42.0,S_20.0,A_16.0
UserID_700,voID_700,poID_700,P_3.0,D_15.0,R_26.0,S_54.0,A_95.0
UserID_701,voID_701,poID_701,P_76.0,D_6.0,R_48.0,S_35.0,A_84.0
UserID_702,voID_702,poID_702,P_42.0,D_29.0,R_31.0,S_89.0,A_82.0
UserID_703,voID_703,poID_703,P_34.0,D_26.0,R_4.0,S_59.0,A_30.0
UserID_704,voID_704,poID_704,P_19.0,D_90.0,R_48.0,S_32.0,A_85.0
UserID_705,voID_705,poID_705,P_47.0,D_11.0,R_42.0,S_12.0,A_94.0
UserID_706,voID_706,poID_706,P_59.0,D_50.0,R_61.0,S_74.0,A_85.0
UserID_707,voID_707,poID_707,P_35.0,D_21.0,R_17.0,S_5.0,A_79.0
UserID_708,voID_708,poID_708,P_62.0,D_29.0,R_76.0,S_3.0,A_86.0
UserID_709,voID_709,poID_709,P_62.0,D_6.0,R_70.0,S_27.0,A_47.0
UserID_710,voID_710,poID_710,P_80.0,D_74.0,R_9.0,S_92.0,A_89.0
UserID_711,voID_711,poID_711,P_37.0,D_51.0,R_43.0,S_3.0,A_59.0
UserID_712,voID_712,poID_712,P_3.0,D_32.0,R_18.0,S_99.0,A_96.0
UserID_713,voID_713,poID_713,P_29.0,D_74.0,R_77.0,S_29.0,A_78.0
UserID_714,voID_714,poID_714,P_44.0,D_69.0,R_47.0,S_68.0,A_62.0
UserID_715,voID_715,poID_715,P_7.0,D_88.0,R_67.0,S_80.0,A_58.0
UserID_716,voID_716,poID_716,P_19.0,D_16.0,R_54.0,S_69.0,A_77.0
UserID_717,voID_717,poID_717,P_7.0,D_33.0,R_69.0,S_20.0,A_31.0
UserID_718,voID_718,poID_718,P_74.0,D_13.0,R_38.0,S_51.0,A_73.0
UserID_719,voID_719,poID_719,P_81.0,D_54.0,R_35.0,S_80.0,A_81.0
UserID_720,voID_720,poID_720,P_52.0,D_29.0,R_51.0,S_91.0,A_86.0
UserID_721,voID_721,poID_721,P_59.0,D_54.0,R_70.0,S_46.0,A_97.0
UserID_722,voID_722,poID_722,P_26.0,D_50.0,R_94.0,S_10.0,A_63.0
UserID_723,voID_723,poID_723,P_44.0,D_81.0,R_75.0,S_57.0,A_93.0
UserID_724,voID_724,poID_724,P_81.0,D_80.0,R_87.0,S_57.0,A_52.0
UserID_725,voID_725,poID_725,P_47.0,D_84.0,R_83.0,S_80.0,A_10.0
UserID_726,voID_726,poID_726,P_61.0,D_36.0,R_48.0,S_80.0,A_88.0
UserID_727,voID_727,poID_727,P_19.0,D_60.0,R_86.0,S_70.0,A_1.0
UserID_728,voID_728,poID_728,P_19.0,D_32.0,R_11.0,S_67.0,A_80.0
UserID_729,voID_729,poID_729,P_74.0,D_12.0,R_3.0,S_13.0,A_50.0
UserID_730,voID_730,poID_730,P_61.0,D_3.0,R_55.0,S_52.0,A_95.0
UserID_731,voID_731,poID_731,P_50.0,D_65.0,R_21.0,S_75.0,A_88.0
UserID_732,voID_732,poID_732,P_19.0,D_97.0,R_38.0,S_61.0,A_55.0
UserID_733,voID_733,poID_733,P_60.0,D_48.0,R_59.0,S_68.0,A_68.0
UserID_734,voID_734,poID_734,P_85.0,D_14.0,R_94.0,S_2.0,A_56.0
UserID_735,voID_735,poID_735,P_71.0,D_87.0,R_84.0,S_75.0,A_97.0
UserID_736,voID_736,poID_736,P_11.0,D_68.0,R_9.0,S_57.0,A_35.0
UserID_737,voID_737,poID_737,P_77.0,D_72.0,R_78.0,S_98.0,A_77.0
UserID_738,voID_738,poID_738,P_5.0,D_90.0,R_75.0,S_91.0,A_82.0
UserID_739,voID_739,poID_739,P_67.0,D_45.0,R_25.0,S_12.0,A_87.0
UserID_740,voID_740,poID_740,P_27.0,D_45.0,R_60.0,S_30.0,A_7.0
UserID_741,voID_741,poID_741,P_49.0,D_50.0,R_32.0,S_98.0,A_50.0
UserID_742,voID_742,poID_742,P_68.0,D_58.0,R_93.0,S_42.0,A_52.0
UserID_743,voID_743,poID_743,P_87.0,D_34.0,R_99.0,S_16.0,A_79.0
UserID_744,voID_744,poID_744,P_75.0,D_3.0,R_1.0,S_19.0,A_46.0
UserID_745,voID_745,poID_745,P_23.0,D_92.0,R_97.0,S_46.0,A_86.0
UserID_746,voID_746,poID_746,P_76.0,D_55.0,R_7.0,S_18.0,A_72.0
UserID_747,voID_747,poID_747,P_44.0,D_7.0,R_31.0,S_5.0,A_96.0
UserID_748,voID_748,poID_748,P_8.0,D_22.0,R_28.0,S_91.0,A_58.0
UserID_749,voID_749,poID_749,P_70.0,D_54.0,R_78.0,S_54.0,A_78.0
UserID_750,voID_750,poID_750,P_22.0,D_21.0,R_6.0,S_62.0,A_6.0
UserID_751,voID_751,poID_751,P_21.0,D_50.0,R_2.0,S_95.0,A_88.0
UserID_752,voID_752,poID_752,P_42.0,D_32.0,R_76.0,S_84.0,A_42.0
UserID_753,voID_753,poID_753,P_65.0,D_3.0,R_54.0,S_55.0,A_93.0
UserID_754,voID_754,poID_754,P_10.0,D_97.0,R_16.0,S_24.0,A_29.0
UserID_755,voID_755,poID_755,P_28.0,D_55.0,R_13.0,S_81.0,A_66.0
UserID_756,voID_756,poID_756,P_9.0,D_20.0,R_39.0,S_42.0,A_57.0
UserID_757,voID_757,poID_757,P_1.0,D_85.0,R_53.0,S_78.0,A_21.0
UserID_758,voID_758,poID_758,P_63.0,D_19.0,R_89.0,S_22.0,A_71.0
UserID_759,voID_759,poID_759,P_44.0,D_46.0,R_61.0,S_2.0,A_30.0
UserID_760,voID_760,poID_760,P_93.0,D_21.0,R_72.0,S_17.0,A_18.0
UserID_761,voID_761,poID_761,P_77.0,D_7.0,R_60.0,S_85.0,A_86.0
UserID_762,voID_762,poID_762,P_31.0,D_53.0,R_66.0,S_34.0,A_48.0
UserID_763,voID_763,poID_763,P_71.0,D_94.0,R_44.0,S_6.0,A_81.0
UserID_764,voID_764,poID_764,P_24.0,D_84.0,R_98.0,S_21.0,A_51.0
UserID_765,voID_765,poID_765,P_8.0,D_27.0,R_52.0,S_13.0,A_57.0
UserID_766,voID_766,poID_766,P_93.0,D_53.0,R_11.0,S_19.0,A_41.0
UserID_767,voID_767,poID_767,P_78.0,D_57.0,R_11.0,S_99.0,A_56.0
UserID_768,voID_768,poID_768,P_87.0,D_70.0,R_37.0,S_40.0,A_37.0
UserID_769,voID_769,poID_769,P_24.0,D_81.0,R_26.0,S_13.0,A_57.0
UserID_770,voID_770,poID_770,P_17.0,D_46.0,R_5.0,S_1.0,A_81.0
UserID_771,voID_771,poID_771,P_35.0,D_40.0,R_50.0,S_88.0,A_56.0
UserID_772,voID_772,poID_772,P_75.0,D_46.0,R_88.0,S_10.0,A_9.0
UserID_773,voID_773,poID_773,P_42.0,D_3.0,R_63.0,S_75.0,A_3.0
UserID_774,voID_774,poID_774,P_51.0,D_82.0,R_86.0,S_61.0,A_69.0
UserID_775,voID_775,poID_775,P_85.0,D_22.0,R_57.0,S_96.0,A_73.0
UserID_776,voID_776,poID_776,P_80.0,D_8.0,R_12.0,S_90.0,A_95.0
UserID_777,voID_777,poID_777,P_59.0,D_59.0,R_61.0,S_82.0,A_45.0
UserID_778,voID_778,poID_778,P_85.0,D_63.0,R_6.0,S_56.0,A_85.0
UserID_779,voID_779,poID_779,P_62.0,D_8.0,R_90.0,S_98.0,A_57.0
UserID_780,voID_780,poID_780,P_89.0,D_56.0,R_24.0,S_13.0,A_2.0
UserID_781,voID_781,poID_781,P_68.0,D_99.0,R_71.0,S_74.0,A_84.0
UserID_782,voID_782,poID_782,P_21.0,D_24.0,R_36.0,S_98.0,A_36.0
UserID_783,voID_783,poID_783,P_9.0,D_20.0,R_4.0,S_85.0,A_68.0
UserID_784,voID_784,poID_784,P_1.0,D_73.0,R_52.0,S_75.0,A_49.0
UserID_785,voID_785,poID_785,P_25.0,D_18.0,R_70.0,S_43.0,A_4.0
UserID_786,voID_786,poID_786,P_29.0,D_61.0,R_7.0,S_8.0,A_52.0
UserID_787,voID_787,poID_787,P_62.0,D_58.0,R_27.0,S_61.0,A_69.0
UserID_788,voID_788,poID_788,P_7.0,D_73.0,R_9.0,S_49.0,A_44.0
UserID_789,voID_789,poID_789,P_3.0,D_96.0,R_75.0,S_50.0,A_99.0
UserID_790,voID_790,poID_790,P_89.0,D_58.0,R_47.0,S_10.0,A_42.0
UserID_791,voID_791,poID_791,P_78.0,D_81.0,R_35.0,S_71.0,A_76.0
UserID_792,voID_792,poID_792,P_85.0,D_30.0,R_93.0,S_45.0,A_78.0
UserID_793,voID_793,poID_793,P_75.0,D_95.0,R_94.0,S_54.0,A_64.0
UserID_794,voID_794,poID_794,P_17.0,D_23.0,R_1.0,S_99.0,A_53.0
UserID_795,voID_795,poID_795,P_31.0,D_67.0,R_78.0,S_6.0,A_77.0
UserID_796,voID_796,poID_796,P_32.0,D_24.0,R_4.0,S_82.0,A_16.0
UserID_797,voID_797,poID_797,P_29.0,D_90.0,R_85.0,S_61.0,A_99.0
UserID_798,voID_798,poID_798,P_67.0,D_21.0,R_48.0,S_14.0,A_6.0
UserID_799,voID_799,poID_799,P_29.0,D_74.0,R_11.0,S_51.0,A_5.0
UserID_800,voID_800,poID_800,P_64.0,D_22.0,R_10.0,S_40.0,A_18.0
UserID_801,voID_801,poID_801,P_90.0,D_42.0,R_39.0,S_20.0,A_46.0
UserID_802,voID_802,poID_802,P_19.0,D_45.0,R_29.0,S_31.0,A_11.0
UserID_803,voID_803,poID_803,P_16.0,D_37.0,R_66.0,S_58.0,A_30.0
UserID_804,voID_804,poID_804,P_18.0,D_1.0,R_20.0,S_98.0,A_19.0
UserID_805,voID_805,poID_805,P_93.0,D_30.0,R_30.0,S_42.0,A_2.0
UserID_806,voID_806,poID_806,P_87.0,D_57.0,R_88.0,S_81.0,A_33.0
UserID_807,voID_807,poID_807,P_93.0,D_39.0,R_26.0,S_75.0,A_69.0
UserID_808,voID_808,poID_808,P_93.0,D_97.0,R_75.0,S_27.0,A_10.0
UserID_809,voID_809,poID_809,P_39.0,D_91.0,R_84.0,S_99.0,A_35.0
UserID_810,voID_810,poID_810,P_47.0,D_62.0,R_23.0,S_32.0,A_73.0
UserID_811,voID_811,poID_811,P_28.0,D_29.0,R_94.0,S_99.0,A_88.0
UserID_812,voID_812,poID_812,P_78.0,D_64.0,R_69.0,S_50.0,A_33.0
UserID_813,voID_813,poID_813,P_77.0,D_72.0,R_76.0,S_59.0,A_76.0
UserID_814,voID_814,poID_814,P_51.0,D_38.0,R_10.0,S_17.0,A_96.0
UserID_815,voID_815,poID_815,P_68.0,D_76.0,R_38.0,S_64.0,A_11.0
UserID_816,voID_816,poID_816,P_8.0,D_92.0,R_11.0,S_16.0,A_74.0
UserID_817,voID_817,poID_817,P_21.0,D_18.0,R_99.0,S_27.0,A_36.0
UserID_818,voID_818,poID_818,P_20.0,D_39.0,R_16.0,S_24.0,A_84.0
UserID_819,voID_819,poID_819,P_84.0,D_72.0,R_78.0,S_91.0,A_32.0
UserID_820,voID_820,poID_820,P_76.0,D_25.0,R_95.0,S_38.0,A_83.0
UserID_821,voID_821,poID_821,P_22.0,D_6.0,R_11.0,S_95.0,A_41.0
UserID_822,voID_822,poID_822,P_4.0,D_23.0,R_45.0,S_69.0,A_80.0
UserID_823,voID_823,poID_823,P_82.0,D_56.0,R_59.0,S_97.0,A_92.0
UserID_824,voID_824,poID_824,P_97.0,D_98.0,R_70.0,S_92.0,A_40.0
UserID_825,voID_825,poID_825,P_10.0,D_36.0,R_60.0,S_77.0,A_85.0
UserID_826,voID_826,poID_826,P_67.0,D_58.0,R_39.0,S_80.0,A_3.0
UserID_827,voID_827,poID_827,P_64.0,D_17.0,R_93.0,S_86.0,A_26.0
UserID_828,voID_828,poID_828,P_61.0,D_26.0,R_25.0,S_21.0,A_31.0
UserID_829,voID_829,poID_829,P_26.0,D_83.0,R_74.0,S_8.0,A_68.0
UserID_830,voID_830,poID_830,P_44.0,D_23.0,R_22.0,S_41.0,A_55.0
UserID_831,voID_831,poID_831,P_9.0,D_91.0,R_70.0,S_72.0,A_70.0
UserID_832,voID_832,poID_832,P_32.0,D_94.0,R_69.0,S_95.0,A_4.0
UserID_833,voID_833,poID_833,P_46.0,D_62.0,R_42.0,S_77.0,A_60.0
UserID_834,voID_834,poID_834,P_81.0,D_52.0,R_15.0,S_87.0,A_15.0
UserID_835,voID_835,poID_835,P_13.0,D_82.0,R_75.0,S_96.0,A_18.0
UserID_836,voID_836,poID_836,P_55.0,D_42.0,R_45.0,S_14.0,A_53.0
UserID_837,voID_837,poID_837,P_4.0,D_97.0,R_21.0,S_23.0,A_65.0
UserID_838,voID_838,poID_838,P_4.0,D_37.0,R_22.0,S_83.0,A_90.0
UserID_839,voID_839,poID_839,P_11.0,D_2.0,R_69.0,S_68.0,A_36.0
UserID_840,voID_840,poID_840,P_86.0,D_53.0,R_61.0,S_57.0,A_67.0
UserID_841,voID_841,poID_841,P_97.0,D_24.0,R_81.0,S_96.0,A_26.0
UserID_842,voID_842,poID_842,P_31.0,D_8.0,R_77.0,S_42.0,A_33.0
UserID_843,voID_843,poID_843,P_52.0,D_72.0,R_91.0,S_74.0,A_83.0
UserID_844,voID_844,poID_844,P_16.0,D_74.0,R_45.0,S_46.0,A_60.0
UserID_845,voID_845,poID_845,P_52.0,D_39.0,R_19.0,S_1.0,A_89.0
UserID_846,voID_846,poID_846,P_93.0,D_82.0,R_68.0,S_45.0,A_47.0
UserID_847,voID_847,poID_847,P_75.0,D_99.0,R_22.0,S_85.0,A_64.0
UserID_848,voID_848,poID_848,P_49.0,D_27.0,R_68.0,S_34.0,A_14.0
UserID_849,voID_849,poID_849,P_23.0,D_71.0,R_12.0,S_23.0,A_25.0
UserID_850,voID_850,poID_850,P_63.0,D_45.0,R_26.0,S_60.0,A_26.0
UserID_851,voID_851,poID_851,P_44.0,D_70.0,R_67.0,S_60.0,A_79.0
UserID_852,voID_852,poID_852,P_39.0,D_87.0,R_66.0,S_21.0,A_59.0
UserID_853,voID_853,poID_853,P_20.0,D_74.0,R_36.0,S_98.0,A_54.0
UserID_854,voID_854,poID_854,P_57.0,D_36.0,R_28.0,S_14.0,A_66.0
UserID_855,voID_855,poID_855,P_49.0,D_49.0,R_35.0,S_2.0,A_99.0
UserID_856,voID_856,poID_856,P_9.0,D_32.0,R_5.0,S_2.0,A_42.0
UserID_857,voID_857,poID_857,P_66.0,D_10.0,R_66.0,S_4.0,A_15.0
UserID_858,voID_858,poID_858,P_58.0,D_1.0,R_19.0,S_44.0,A_58.0
UserID_859,voID_859,poID_859,P_44.0,D_27.0,R_10.0,S_36.0,A_12.0
UserID_860,voID_860,poID_860,P_37.0,D_34.0,R_24.0,S_63.0,A_66.0
UserID_861,voID_861,poID_861,P_48.0,D_57.0,R_29.0,S_78.0,A_13.0
UserID_862,voID_862,poID_862,P_89.0,D_41.0,R_43.0,S_52.0,A_21.0
UserID_863,voID_863,poID_863,P_67.0,D_84.0,R_83.0,S_35.0,A_42.0
UserID_864,voID_864,poID_864,P_84.0,D_41.0,R_56.0,S_1.0,A_12.0
UserID_865,voID_865,poID_865,P_18.0,D_35.0,R_22.0,S_56.0,A_48.0
UserID_866,voID_866,poID_866,P_9.0,D_34.0,R_39.0,S_30.0,A_43.0
UserID_867,voID_867,poID_867,P_75.0,D_62.0,R_27.0,S_18.0,A_57.0
UserID_868,voID_868,poID_868,P_24.0,D_48.0,R_56.0,S_79.0,A_32.0
UserID_869,voID_869,poID_869,P_69.0,D_73.0,R_81.0,S_72.0,A_46.0
UserID_870,voID_870,poID_870,P_68.0,D_49.0,R_63.0,S_58.0,A_29.0
UserID_871,voID_871,poID_871,P_45.0,D_51.0,R_93.0,S_69.0,A_26.0
UserID_872,voID_872,poID_872,P_78.0,D_4.0,R_88.0,S_70.0,A_96.0
UserID_873,voID_873,poID_873,P_16.0,D_88.0,R_77.0,S_26.0,A_54.0
UserID_874,voID_874,poID_874,P_7.0,D_1.0,R_62.0,S_94.0,A_98.0
UserID_875,voID_875,poID_875,P_70.0,D_52.0,R_26.0,S_35.0,A_89.0
UserID_876,voID_876,poID_876,P_28.0,D_86.0,R_99.0,S_77.0,A_78.0
UserID_877,voID_877,poID_877,P_25.0,D_56.0,R_60.0,S_31.0,A_54.0
UserID_878,voID_878,poID_878,P_41.0,D_51.0,R_87.0,S_29.0,A_65.0
UserID_879,voID_879,poID_879,P_84.0,D_44.0,R_32.0,S_25.0,A_75.0
UserID_880,voID_880,poID_880,P_56.0,D_37.0,R_23.0,S_69.0,A_62.0
UserID_881,voID_881,poID_881,P_72.0,D_7.0,R_88.0,S_45.0,A_35.0
UserID_882,voID_882,poID_882,P_92.0,D_80.0,R_6.0,S_42.0,A_76.0
UserID_883,voID_883,poID_883,P_57.0,D_47.0,R_53.0,S_16.0,A_80.0
UserID_884,voID_884,poID_884,P_82.0,D_65.0,R_5.0,S_43.0,A_76.0
UserID_885,voID_885,poID_885,P_42.0,D_20.0,R_3.0,S_19.0,A_63.0
UserID_886,voID_886,poID_886,P_32.0,D_49.0,R_54.0,S_86.0,A_29.0
UserID_887,voID_887,poID_887,P_94.0,D_60.0,R_11.0,S_63.0,A_37.0
UserID_888,voID_888,poID_888,P_31.0,D_89.0,R_14.0,S_31.0,A_24.0
UserID_889,voID_889,poID_889,P_61.0,D_43.0,R_52.0,S_37.0,A_65.0
UserID_890,voID_890,poID_890,P_58.0,D_59.0,R_31.0,S_6.0,A_89.0
UserID_891,voID_891,poID_891,P_59.0,D_10.0,R_52.0,S_35.0,A_20.0
UserID_892,voID_892,poID_892,P_53.0,D_71.0,R_84.0,S_18.0,A_27.0
UserID_893,voID_893,poID_893,P_78.0,D_70.0,R_62.0,S_69.0,A_66.0
UserID_894,voID_894,poID_894,P_53.0,D_71.0,R_50.0,S_78.0,A_32.0
UserID_895,voID_895,poID_895,P_22.0,D_61.0,R_19.0,S_24.0,A_71.0
UserID_896,voID_896,poID_896,P_53.0,D_86.0,R_98.0,S_52.0,A_60.0
UserID_897,voID_897,poID_897,P_94.0,D_90.0,R_9.0,S_97.0,A_24.0
UserID_898,voID_898,poID_898,P_93.0,D_26.0,R_17.0,S_7.0,A_6.0
UserID_899,voID_899,poID_899,P_11.0,D_17.0,R_66.0,S_90.0,A_22.0
UserID_900,voID_900,poID_900,P_61.0,D_2.0,R_10.0,S_16.0,A_3.0
UserID_901,voID_901,poID_901,P_30.0,D_69.0,R_91.0,S_55.0,A_39.0
UserID_902,voID_902,poID_902,P_95.0,D_20.0,R_11.0,S_79.0,A_25.0
UserID_903,voID_903,poID_903,P_41.0,D_74.0,R_68.0,S_74.0,A_56.0
UserID_904,voID_904,poID_904,P_67.0,D_79.0,R_54.0,S_83.0,A_25.0
UserID_905,voID_905,poID_905,P_59.0,D_13.0,R_43.0,S_56.0,A_67.0
UserID_906,voID_906,poID_906,P_45.0,D_52.0,R_33.0,S_88.0,A_94.0
UserID_907,voID_907,poID_907,P_90.0,D_98.0,R_3.0,S_66.0,A_31.0
UserID_908,voID_908,poID_908,P_3.0,D_9.0,R_14.0,S_51.0,A_29.0
